text,label
a brown bathroom with a sink and white toilet<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
there is a pink toilet seat on the side of a parked car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
"a man in a red jacket and a motorcycle, looking forward.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof",0
there is a wooden bench in a wooden building.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
dirt bike rider driving through the trees.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
men's restroom with toilet and urinals.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
two dogs in the car looking outside of the car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a towel hanging on the bar in the kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a dog with a helmet and sunglasses in a kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
an empty bathroom with one ceramic sink and shower. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
two birds are sitting perched on a tree.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a girl sitting on a bench in front of a wall.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
airplane flying through clear sky leaving vapor in the air.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a man in uniform is looking at his phone.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a man in on an old fashioned big tv.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a man and woman reacting to a motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
the room has a portrait of a lady in the kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a young child standing on a chair mixing food and a cup of coffee. <|endoftext|><|endoftext|><|endoftext|><|endofte,0
elderly people are sitting on a bench in a small kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a bathroom has green walls and a glass tub in the middle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
three mercedes benz on the top of an old bus<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a man sitting on a parked motorcycle on a city street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
"a dirty kitchen with pots, and knives. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext",0
a train on the tracks has a black tiled floor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a man sitting on a chair in front of a bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a man sitting on a curb with a camera on his head.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
"an empty bathroom with a sink, toilet, and a mirror.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext",0
a man in the kitchen preparing food for a dog.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a cat sniffing at a upside down window for a while.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a public bathroom with two urinals on a toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a person riding a bicycle down a road.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
two urinals and a sink in a bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a woman riding a horse in front of a store.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a dog has a plastic protector around his eyes. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a couch and chair are surrounded by books.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a birthday boy with car shaped cake and a woman on the street<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a brown dog standing on the kitchen floor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a bathroom is very colorful with blue yellow walls.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a large scree tv sits in the corner of the room.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
"two, small, colorful birds perched on an airstrip.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",0
a little dog next to a motorhome with a bike mounted to it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a woman standing near a cake with candles.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a wooden outhouse has a pretty white kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a woman in orange and a woman in blue with a man in the background.<|endoftext|><|endoftext|><|endoftext|><|endofte,0
a man driving with his dog in the back seat.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a dog wearing a protective head piece looking out the window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
an old style kitchen with baby blue cabinets and a sink. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a dog with a clear cone on its head and a toothbrush on top of it.<|endoftext|><|endoftext|><|endoftext|><|endoftex,0
two photos-one of a stone building with a church and a church tower<|endoftext|><|endoftext|><|endoftext|><|endofte,0
a man riding on old fashioned bike in a parking lot.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a collection of photos of an old motorcycle parked in a grassy area.<|endoftext|><|endoftext|><|endoftext|><|endoft,0
two people riding bikes alongside a bus on a city street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a man sitting in a window ledge with a dog on the back.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a little girl in ponytails holding on to a white purse.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
police officers riding bikes in the city at night.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
two colorful birds siting on a tree. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a colorful public restroom with striped walls and a window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
several people sitting on motorcycles that are going on a ride with a group of people.<|endoftext|><|endoftext|><|e,0
a woman in a bikini top shearing a camera.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a very clean and cozy looking kitchen that has a counter and a sink.<|endoftext|><|endoftext|><|endoftext|><|endoft,0
man preparing dinner in the kitchen with undercooked food.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
split image of inside outside small bathroom window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
the backend of a car with a large sign on the side<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a service man is looking at his celery.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a refrigerator next to a red wall in a room<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
"a room with a ladder, small table and a sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end",0
an airplane is flying high in the cloudy air. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a photo of a vintage motorcycle and its owner.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
two motorcycles are parked next to one another.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a dog tied up to a vehicle at the intersection of the street in a city<|endoftext|><|endoftext|><|endoftext|><|endo,0
a parade of motorcycles in front of a parade.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a woman standing over a table of food in a kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a dimly lit kitchen with a stove and sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a white dog standing by a sign on a sidewalk.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
the dog with a flee collar watches television with the dog.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a group of dirt bike racers in a race.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a sink with a round mirror on the wall.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a young man holding a phone perches on the toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a pretty young girl smiles at the camera.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a fancy bathroom with a vanity mirror above the shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a woman puts the finishing touches on several items as the kitchen prepares food.<|endoftext|><|endoftext|><|endoft,0
"a car driving in an intersection, past a bus stop.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",0
a bathroom scene with focus on the toilet and sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a woman in black sits on a park bench.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a boxed tv and sofa with a lamp on the other side.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a busy office desk holds a laptop computer and a keyboard.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
six people in a boat rowing on a lake<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a chef in a kitchen preparing a meal.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a man in the kitchen putting a bottle of wine on a bottle holder.<|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a group of rescue workers helping an overturned motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a large commercial airplane sitting on the runway<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
the woman rides on a horse walks in a city.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a group of people are around the upside down view of the building.<|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a toilet with an object hanging off of it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
an old tv is placed next to an old tv.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a woman smiles and holds up a pair of scissors.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a woman sitting at a table holding up a table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a bathroom with a sink and a toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
"a bathroom with a toilet, sink and toilet bowl.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e",0
a car in front of a furniture shop with a blue floor.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a woman sitting on a bench in a kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a motorcycle police officer is writing a ticket.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a small tiled bathroom with a toilet and a sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a family stands outside their home by horses.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
there is a toilet with the seat up and the sink open.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a man and woman stand with a motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
an empty bathroom with a shower next to a sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a four engine jet transport airplane flying low over the ocean.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a bathroom that has been gutted with a toilet and sinks.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
"a bathroom with a mirror, sink and toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft",0
a person is taking a picture of a train on a track.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a young woman in black spotted tights posing with her cats<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a blonde woman sitting on a park bench with a bicycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a man putting a bottle in his jacket on a motor bike.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a kitchen cluttered with dishes and other appliances.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a person is melting silver over a candle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
two men wearing aprons working in a kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a stove top with an oven with clock on it.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a gray car driving by a city bus.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a small airplane is flying across the sky.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
"bathroom with a sink, toilet, and a sink on a shower door. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en",0
a park bench in front of a porch.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
view from above of a toilet and waste bowl to a bathroom with a sink.<|endoftext|><|endoftext|><|endoftext|><|endof,0
the side of a passenger rail train with people on board.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
lady on horse in front of barber shop.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a rotten door leading into a restroom covered in trash.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a woman holds a pair of scissors at a white table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a man and woman in the kitchen preparing food for a meal.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a man riding an unusual bike along a city street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a deep freezer and refrigerator are displayed together.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a bathroom is shown with a tub and sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a group of motorcycles parked side by side.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a cat standing on a toilet with an orange umbrella. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
the interior of an old fashioned bathroom with dirty towels.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a bathroom with two sinks near towel and sinks<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a man peddling a bike along side of a street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a group of bikers riding motorcycles on the city street. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
two motorcycles parked on a bricked sidewalk.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a man is putting something in his jacket.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a jet airliner sits in front of the airport terminal.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a man on a motorbike is shown riding on a road.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
two small birds sitting on a piece of cardboard.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a restroom with two sinks and a red toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a beautiful woman sitting on a bench next to a horse.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
several people are lining the streets watching a parade of motorcycles with people on the side of the street.<|endo,0
a kitchen filled with appliances dishes and a sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
"a bathroom that is under construction with a sink, shower and toilet.<|endoftext|><|endoftext|><|endoftext|><|endof",0
a cubicle with several computers on desks.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a toilet is sitting outside on a sidewalk. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a small compact car driving past a furniture shop.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a chef in a kitchen standing next to a large glass bowl.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a colorful public restroom focused on the sinks and toilets.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a restroom with a toilet and sink and a shower. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a toilet is shown with a pair of glasses on a white sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
"a bathroom with white fixtures, a red shower and a white sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><",0
"a urinal is displayed with modern porcelain with the letters ""A"" and ""B"".<|endoftext|><|endoftext|><|endoftext|><|e",0
"a bathroom with a sink, toilet and sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex",0
two men holding a knife on the cake.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
multiple shots of motorbike is shown from behind.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a large airplane flying over a grassy field.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
the chef has already canned several jars of food.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
"a european street scene with a motorcycle, a motorcycle car and a group of people.<|endoftext|><|endoftext|><|endof",0
a little boy with earphones on listening to a song on a computer.<|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a couple bicyclers ride on the street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a bathroom with a picture and red and white sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
two white sinks in a bathroom with a sink in the middle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a photo of a building with a clock and a refrigerator.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
"a bathroom with vanity, sink and toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex",0
a room with decorations on a shelf and a window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
an airplane on the runaway near the roads.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a little boy standing next to a car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a brown dog in a kitchen with hardwood floors.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
an outhouse is shown with a toilet and a sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
two large commercial airplanes sitting on the runway.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a building with a black and gold clock and a clock tower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a street scene with a car passing by.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a restroom urinal mounted on a green wall with a toilet and a sink.<|endoftext|><|endoftext|><|endoftext|><|endofte,0
a group of people sitting around a table preparing food and taking pictures.<|endoftext|><|endoftext|><|endoftext|>,0
a toilet outdoors near a building and an air conditioning system.<|endoftext|><|endoftext|><|endoftext|><|endoftext,0
an airplane parked in the middle of a runway.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a large stone building with a clock face and a clock tower. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a towel hangs beneath a sink in a bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a car over turned on a city street<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
"a bathroom with a bath tub near windows, a sink, and a mirror.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><",0
a well lit kitchen with polished wooden cabinets and stainless steel appliances.<|endoftext|><|endoftext|><|endofte,0
"there are two images side by side, and the image is of a woman holding a black purse.<|endoftext|><|endoftext|><|en",0
a laptop and desktop on a corner desk next to a laptop.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a rusted door leading to an old fashioned bathroom.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a motorcycle parked next to a yellow object. <|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|end,0
a person rides a bike down the road with a group of people in the back.<|endoftext|><|endoftext|><|endoftext|><|end,0
a crowded city street with lots of people.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a man stands next to a motorbike.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a cook stands at the counter with a knife.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a bathroom scene is shown with a tub and a white toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
an elaborate contraption on a water faucet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
chefs preparing food in a professional metallic kitchen.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
two cups of black coffee sitting next to a white table.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a person riding a bicycle with a large umbrella.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
two desktop computer monitors sitting on a desk.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
jumbo jet comes in for a landing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
a woman riding a horse in front of a bus.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a commuter train traveling down train track next to a city street.<|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a bathroom with a small odd shaped toilet next to a white sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
two street signs are shown against more buildings.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a bathroom with a sink a small mirror and mirror in the bathroom<|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
egyptair airplane standing on the tarmac with passengers.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a display of a toilet and sink in a bathroom<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a kitchen with a window a sink and a stove.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
multiple bowl like structures are shown with piping and lighting.<|endoftext|><|endoftext|><|endoftext|><|endoftext,0
a group of people sitting at desk using a laptop<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
a plane on an air port run way.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
an all white bathroom with toilet and sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a empty restroom with a white toilet and a mirror.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a baseball player bobble head next to a green urinal.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a person riding a dirt bike on a street corner.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a person sitting on a toilet while operating a motor scooter.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
kitchen sink and countertop with kitchen sink.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|en,0
an airplane taking off over a field next to a building.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a dog standing on the street next to a car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
two large jetliners sitting on airport runways.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
a large clock towers next to a forest.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
four urinals next to each other with a large urinal.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
it is a scene of a crash with a man in a motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext,0
toilet and sink on display in a bathroom in a city.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a park bench casting a shadow on a narrow street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a large grey airplane flying through the sky<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a grey cat sniffing a bicycle in front of a parked bike.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endof,0
a man and two women walking their dogs in the street.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a gray cat is looking at an upside down airplane.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a person riding a motorcycle on an enclosed tarmac.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
two small cups filled with coffee next to a cake.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
this is an image of a person riding a motorcycle.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a motorcycle parked in front of a car.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a bathtub is beneath a torn down window.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a shop a car traffic lights and buildings.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a close of a bobble head doll in a bath tub.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
people on a city street with buildings in the background.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endo,0
a woman sitting on a bench next to a bus.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
there is a country styled kitchen with wood cabinets.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftex,0
a fancy bathroom with a clean toilet and a shower.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,0
a kitchen has a refrigerator and ice chest freezer.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|,0
a small airliner proceeds down the runway on a runway.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a chef in a kitchen with jars bowls.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a group of people are using a row of motorcycles.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><,0
a small bathroom with a toilet and a sink in the back of the bathroom.<|endoftext|><|endoftext|><|endoftext|><|endo,0
"two helmeted riders proceed down a dirt track to an intersection, where a car is being driven.<|endoftext|><|endoft",0
a motorcycle and a rider on a race track.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endofte,0
a pair of cruising motorcycles seem from above.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|e,0
an open door leading to a bathroom toilet.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
a man standing in front of a motorcycle looking.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|,0
two planes are placed next to each other near a bridge.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoft,0
